0.85	-0.141446	0.178119	-0.524217	-0.353	-0.154425
0.86	-0.143104	0.174241	-0.530252	-0.3568	-0.160732
0.87	-0.144766	0.17041	-0.536293	-0.3606	-0.166953
0.88	-0.146434	0.166627	-0.54234	-0.3644	-0.173088
0.89	-0.148108	0.16289	-0.548392	-0.3682	-0.179137
0.9	-0.149786	0.1592	-0.554449	-0.372	-0.1851
0.91	-0.151469	0.155557	-0.560512	-0.3758	-0.190977
0.92	-0.153157	0.15196	-0.566581	-0.3796	-0.196768
0.93	-0.15485	0.148408	-0.572655	-0.3834	-0.202473
0.94	-0.156548	0.144903	-0.578734	-0.3872	-0.208092
0.95	-0.158249	0.141443	-0.584819	-0.391	-0.213625
0.96	-0.159956	0.138029	-0.59091	-0.3948	-0.219072
0.97	-0.161666	0.13466	-0.597007	-0.3986	-0.224433
0.98	-0.163381	0.131335	-0.603109	-0.4024	-0.229708
0.99	-0.165099	0.128056	-0.609216	-0.4062	-0.234897
1	-0.166822	0.12482	-0.61533	-0.41	-0.24
