# Skład (x)   Energia pasma (eV)
0.000000 0.808000
0.050000 0.759488
0.100000 0.713050
0.150000 0.668687
0.200000 0.626400
0.250000 0.586188
0.300000 0.548050
0.350000 0.511988
0.400000 0.478000
0.450000 0.446088
0.500000 0.416250
0.550000 0.388488
0.600000 0.362800
0.650000 0.339187
0.700000 0.317650
0.750000 0.298187
0.800000 0.280800
0.850000 0.265487
0.900000 0.252250
0.950000 0.241087
