# Skład (x)   Energia pasma (eV)
0.000000 0.692000
0.050000 0.644938
0.100000 0.599950
0.150000 0.557038
0.200000 0.516200
0.250000 0.477438
0.300000 0.440750
0.350000 0.406138
0.400000 0.373600
0.450000 0.343138
0.500000 0.314750
0.550000 0.288438
0.600000 0.264200
0.650000 0.242038
0.700000 0.221950
0.750000 0.203937
0.800000 0.188000
0.850000 0.174137
0.900000 0.162350
0.950000 0.152637
