# Skład (x)   Energia pasma (eV)
0.000000 0.572000
0.050000 0.526438
0.100000 0.482950
0.150000 0.441538
0.200000 0.402200
0.250000 0.364938
0.300000 0.329750
0.350000 0.296638
0.400000 0.265600
0.450000 0.236638
0.500000 0.209750
0.550000 0.184938
0.600000 0.162200
0.650000 0.141538
0.700000 0.122950
0.750000 0.106437
0.800000 0.092000
0.850000 0.079637
0.900000 0.069350
0.950000 0.061137
