# Skład (x)   Energia pasma (eV)
0.000000 0.812000
0.050000 0.763438
0.100000 0.716950
0.150000 0.672538
0.200000 0.630200
0.250000 0.589938
0.300000 0.551750
0.350000 0.515638
0.400000 0.481600
0.450000 0.449638
0.500000 0.419750
0.550000 0.391938
0.600000 0.366200
0.650000 0.342537
0.700000 0.320950
0.750000 0.301437
0.800000 0.284000
0.850000 0.268637
0.900000 0.255350
0.950000 0.244137
